Latitude,Longitude,Time,Speed,ID
59.349410928,18.058471325,2019-11-08 18:04:26.236060,0.0,000000005e0fc628
59.349410928,18.058471325,2019-11-08 18:04:27.243889,0.0,000000005e0fc628
59.349410928,18.058471325,2019-11-08 18:04:28.251299,0.0,000000005e0fc628
59.349410928,18.058471325,2019-11-08 18:04:29.258672,0.0,000000005e0fc628
59.349410928,18.058471325,2019-11-08 18:04:30.265866,0.0,000000005e0fc628
59.349410928,18.058471325,2019-11-08 18:04:31.273167,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:32.285989,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:33.293645,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:34.301784,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:35.309478,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:36.316798,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:37.324220,0.0,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:38.331843,0.172,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:39.339798,0.172,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:40.347146,0.17,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:41.354445,0.172,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:42.362026,0.172,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:04:43.369490,0.109,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:44.376700,0.271,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:45.383881,0.271,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:46.391374,0.17,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:47.395936,0.109,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:48.403960,0.109,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:49.411675,0.0,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:50.419361,0.123,000000005e0fc628
59.34941311,18.058488036,2019-11-08 18:04:51.426626,0.123,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:04:52.433983,0.123,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:04:53.441337,0.306,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:04:54.449214,0.306,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:04:55.456610,0.123,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:04:56.464005,0.172,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:04:57.471681,0.172,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:04:58.479415,0.123,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:04:59.486804,0.0,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:05:00.493916,0.0,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:05:01.502142,0.109,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:05:02.509710,0.17,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:05:03.516860,0.17,000000005e0fc628
59.349408162,18.058465876,2019-11-08 18:05:04.523979,0.172,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:05:05.531372,0.123,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:05:06.538807,0.123,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:05:07.546233,0.0,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:05:08.553801,0.123,000000005e0fc628
59.349405768,18.058482587,2019-11-08 18:05:09.561266,0.123,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:05:10.568749,0.306,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:05:11.575895,0.392,000000005e0fc628
59.349415504,18.058471325,2019-11-08 18:05:12.583150,0.392,000000005e0fc628
59.34942524,18.058460062,2019-11-08 18:05:13.590725,0.306,000000005e0fc628
59.349429816,18.058460062,2019-11-08 18:05:14.598357,0.306,000000005e0fc628
59.349429816,18.058460062,2019-11-08 18:05:15.605972,0.306,000000005e0fc628
59.349429816,18.058460062,2019-11-08 18:05:16.613556,0.515,000000005e0fc628
59.34943221,18.058443351,2019-11-08 18:05:17.621080,0.494,000000005e0fc628
59.34943221,18.058443351,2019-11-08 18:05:18.628551,0.494,000000005e0fc628
59.34943221,18.058443351,2019-11-08 18:05:19.635745,0.123,000000005e0fc628
59.349441946,18.058432088,2019-11-08 18:05:20.643331,0.494,000000005e0fc628
59.349441946,18.058432088,2019-11-08 18:05:21.650768,0.494,000000005e0fc628
59.349441946,18.058432088,2019-11-08 18:05:22.658403,0.157,000000005e0fc628
59.349441946,18.058432088,2019-11-08 18:05:23.665582,0.172,000000005e0fc628
59.349441946,18.058432088,2019-11-08 18:05:24.673261,0.172,000000005e0fc628
59.349449288,18.058437537,2019-11-08 18:05:25.680888,0.172,000000005e0fc628
59.349444712,18.058437537,2019-11-08 18:05:26.688597,0.0,000000005e0fc628
59.349444712,18.058437537,2019-11-08 18:05:27.695809,0.0,000000005e0fc628
59.349452054,18.058442985,2019-11-08 18:05:28.703227,0.206,000000005e0fc628
59.349452054,18.058442985,2019-11-08 18:05:29.710693,0.294,000000005e0fc628
59.349452054,18.058442985,2019-11-08 18:05:30.718193,0.294,000000005e0fc628
59.349454448,18.058426274,2019-11-08 18:05:31.725530,0.0,000000005e0fc628
59.349449871,18.058426274,2019-11-08 18:05:32.733142,0.064,000000005e0fc628
59.349449871,18.058426274,2019-11-08 18:05:33.740511,0.064,000000005e0fc628
59.349447477,18.058442985,2019-11-08 18:05:34.748103,0.279,000000005e0fc628
59.349442901,18.058442985,2019-11-08 18:05:35.755207,0.43,000000005e0fc628
59.349442901,18.058442985,2019-11-08 18:05:36.762606,0.43,000000005e0fc628
59.349442901,18.058442985,2019-11-08 18:05:37.770340,0.153,000000005e0fc628
59.349435931,18.058459697,2019-11-08 18:05:38.777984,0.123,000000005e0fc628
59.349435931,18.058459697,2019-11-08 18:05:39.785129,0.123,000000005e0fc628
59.349433537,18.058476408,2019-11-08 18:05:40.792577,0.392,000000005e0fc628
59.349428961,18.058476408,2019-11-08 18:05:41.800040,0.306,000000005e0fc628
59.349428961,18.058476408,2019-11-08 18:05:42.807070,0.306,000000005e0fc628
59.349428961,18.058476408,2019-11-08 18:05:43.814542,0.449,000000005e0fc628
59.349424385,18.058476408,2019-11-08 18:05:44.822185,0.304,000000005e0fc628
59.349424385,18.058476408,2019-11-08 18:05:45.829613,0.304,000000005e0fc628
59.349412466,18.058470959,2019-11-08 18:05:46.836748,0.609,000000005e0fc628
59.349410073,18.058487671,2019-11-08 18:05:47.843962,0.609,000000005e0fc628
59.349410073,18.058487671,2019-11-08 18:05:48.851323,0.609,000000005e0fc628
59.349398154,18.058482222,2019-11-08 18:05:49.858898,0.304,000000005e0fc628
59.349398154,18.058482222,2019-11-08 18:05:50.866260,0.586,000000005e0fc628
59.349398154,18.058482222,2019-11-08 18:05:51.873418,0.586,000000005e0fc628
59.349391184,18.058498933,2019-11-08 18:05:52.880990,0.43,000000005e0fc628
59.349391184,18.058498933,2019-11-08 18:05:53.888551,0.515,000000005e0fc628
59.349391184,18.058498933,2019-11-08 18:05:54.895681,0.515,000000005e0fc628
59.349386608,18.058498933,2019-11-08 18:05:55.903039,0.392,000000005e0fc628
59.349384214,18.058515645,2019-11-08 18:05:56.910644,0.414,000000005e0fc628
59.349384214,18.058515645,2019-11-08 18:05:57.918174,0.414,000000005e0fc628
59.349379638,18.058515645,2019-11-08 18:05:58.925333,0.247,000000005e0fc628
59.349379638,18.058515645,2019-11-08 18:05:59.932733,0.17,000000005e0fc628
59.349379638,18.058515645,2019-11-08 18:06:00.940192,0.17,000000005e0fc628
59.349382032,18.058498933,2019-11-08 18:06:01.948339,0.279,000000005e0fc628
59.349384425,18.058482222,2019-11-08 18:06:02.955718,0.392,000000005e0fc628
59.349384425,18.058482222,2019-11-08 18:06:03.963016,0.392,000000005e0fc628
59.349391767,18.058487671,2019-11-08 18:06:04.970694,0.215,000000005e0fc628
59.349391767,18.058487671,2019-11-08 18:06:05.978110,0.172,000000005e0fc628
59.349391767,18.058487671,2019-11-08 18:06:06.985384,0.172,000000005e0fc628
59.349391767,18.058487671,2019-11-08 18:06:07.992925,0.414,000000005e0fc628
59.349387191,18.058487671,2019-11-08 18:06:09.000530,0.529,000000005e0fc628
59.349387191,18.058487671,2019-11-08 18:06:10.008035,0.529,000000005e0fc628
59.349387191,18.058487671,2019-11-08 18:06:11.015378,0.43,000000005e0fc628
59.349384797,18.058504382,2019-11-08 18:06:12.022630,0.514,000000005e0fc628
59.349384797,18.058504382,2019-11-08 18:06:13.030041,0.514,000000005e0fc628
59.349372879,18.058498933,2019-11-08 18:06:14.037162,0.306,000000005e0fc628
59.349372879,18.058498933,2019-11-08 18:06:15.044556,0.306,000000005e0fc628
59.349372879,18.058498933,2019-11-08 18:06:16.051954,0.306,000000005e0fc628
59.349372879,18.058498933,2019-11-08 18:06:17.056241,0.37,000000005e0fc628
59.349372879,18.058498933,2019-11-08 18:06:18.063231,0.306,000000005e0fc628
59.349372879,18.058498933,2019-11-08 18:06:19.070575,0.306,000000005e0fc628
59.349375273,18.058482222,2019-11-08 18:06:20.079152,0.279,000000005e0fc628
59.349375273,18.058482222,2019-11-08 18:06:21.086529,0.123,000000005e0fc628
59.349375273,18.058482222,2019-11-08 18:06:22.093903,0.109,000000005e0fc628
59.349375273,18.058482222,2019-11-08 18:06:23.101485,0.219,000000005e0fc628
59.349375273,18.058482222,2019-11-08 18:06:24.109165,0.172,000000005e0fc628
59.349377667,18.058465511,2019-11-08 18:06:25.116551,0.172,000000005e0fc628
59.349382243,18.058465511,2019-11-08 18:06:26.123869,0.247,000000005e0fc628
59.349382243,18.058465511,2019-11-08 18:06:27.131762,0.123,000000005e0fc628
59.349382243,18.058465511,2019-11-08 18:06:28.139375,0.17,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:29.146579,0.304,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:30.153913,0.215,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:31.161474,0.306,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:32.169047,0.414,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:33.176559,0.306,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:34.184050,0.215,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:35.191775,0.17,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:36.199483,0.0,000000005e0fc628
59.349374901,18.058460062,2019-11-08 18:06:37.206709,0.157,000000005e0fc628
59.349379477,18.058460062,2019-11-08 18:06:38.214142,0.0,000000005e0fc628
59.349381871,18.058443351,2019-11-08 18:06:39.221918,0.109,000000005e0fc628
59.349381871,18.058443351,2019-11-08 18:06:40.229450,0.0,000000005e0fc628
59.349381871,18.058443351,2019-11-08 18:06:41.236659,0.215,000000005e0fc628
59.349381871,18.058443351,2019-11-08 18:06:42.244662,0.215,000000005e0fc628
59.349386447,18.058443351,2019-11-08 18:06:43.252841,0.157,000000005e0fc628
59.349386447,18.058443351,2019-11-08 18:06:44.260651,0.153,000000005e0fc628
59.349386447,18.058443351,2019-11-08 18:06:45.268525,0.153,000000005e0fc628
59.349386447,18.058443351,2019-11-08 18:06:46.275819,0.0,000000005e0fc628
59.349391024,18.058443351,2019-11-08 18:06:47.283627,0.17,000000005e0fc628
59.349391024,18.058443351,2019-11-08 18:06:48.292006,0.17,000000005e0fc628
59.349391024,18.058443351,2019-11-08 18:06:49.300229,0.368,000000005e0fc628
59.349391024,18.058443351,2019-11-08 18:06:50.308664,0.644,000000005e0fc628
59.349391024,18.058443351,2019-11-08 18:06:51.317183,0.644,000000005e0fc628
59.349381288,18.058454613,2019-11-08 18:06:52.325153,0.612,000000005e0fc628
59.34938863,18.058460062,2019-11-08 18:06:53.332688,0.247,000000005e0fc628
59.34938863,18.058460062,2019-11-08 18:06:54.340297,0.247,000000005e0fc628
59.349393206,18.058460062,2019-11-08 18:06:55.347923,0.0,000000005e0fc628
59.3493956,18.058443351,2019-11-08 18:06:56.355266,0.247,000000005e0fc628
59.3493956,18.058443351,2019-11-08 18:06:57.362812,0.247,000000005e0fc628
59.34940257,18.058426639,2019-11-08 18:06:58.370603,0.515,000000005e0fc628
59.349416882,18.058415377,2019-11-08 18:06:59.378134,0.414,000000005e0fc628
59.349416882,18.058415377,2019-11-08 18:07:00.385260,0.414,000000005e0fc628
59.349416882,18.058415377,2019-11-08 18:07:01.392868,0.304,000000005e0fc628
59.349431194,18.058404114,2019-11-08 18:07:02.400368,0.586,000000005e0fc628
59.349431194,18.058404114,2019-11-08 18:07:03.408077,0.586,000000005e0fc628
59.349438164,18.058387403,2019-11-08 18:07:04.415652,0.414,000000005e0fc628
59.349452477,18.05837614,2019-11-08 18:07:05.422970,0.515,000000005e0fc628
59.349452477,18.05837614,2019-11-08 18:07:06.430510,0.515,000000005e0fc628
59.349459819,18.058381589,2019-11-08 18:07:07.438116,0.304,000000005e0fc628
59.349466789,18.058364877,2019-11-08 18:07:08.445222,0.515,000000005e0fc628
59.349466789,18.058364877,2019-11-08 18:07:09.449871,0.515,000000005e0fc628
59.349474131,18.058370326,2019-11-08 18:07:10.457387,0.515,000000005e0fc628
59.349481101,18.058353615,2019-11-08 18:07:11.464610,0.404,000000005e0fc628
59.349481101,18.058353615,2019-11-08 18:07:12.472034,0.404,000000005e0fc628
59.349490837,18.058342352,2019-11-08 18:07:13.479725,0.462,000000005e0fc628
59.349497807,18.058325641,2019-11-08 18:07:14.486951,0.306,000000005e0fc628
59.349497807,18.058325641,2019-11-08 18:07:15.494344,0.306,000000005e0fc628
59.349500201,18.058308929,2019-11-08 18:07:16.502139,0.306,000000005e0fc628
59.349507543,18.058314378,2019-11-08 18:07:17.509625,0.26,000000005e0fc628
59.349507543,18.058314378,2019-11-08 18:07:18.516865,0.26,000000005e0fc628
59.349507543,18.058314378,2019-11-08 18:07:19.524225,0.306,000000005e0fc628
59.349514513,18.058297667,2019-11-08 18:07:20.531598,0.304,000000005e0fc628
59.349514513,18.058297667,2019-11-08 18:07:21.539216,0.304,000000005e0fc628
59.349514513,18.058297667,2019-11-08 18:07:22.546531,0.17,000000005e0fc628
59.349526431,18.058303115,2019-11-08 18:07:23.553812,0.294,000000005e0fc628
59.349526431,18.058303115,2019-11-08 18:07:24.561287,0.294,000000005e0fc628
59.349526431,18.058303115,2019-11-08 18:07:25.568817,0.17,000000005e0fc628
59.349533401,18.058286404,2019-11-08 18:07:26.576086,0.414,000000005e0fc628
59.349533401,18.058286404,2019-11-08 18:07:27.583660,0.414,000000005e0fc628
59.349535795,18.058269692,2019-11-08 18:07:28.591145,0.414,000000005e0fc628
59.349538189,18.058252981,2019-11-08 18:07:29.598575,0.271,000000005e0fc628
59.349538189,18.058252981,2019-11-08 18:07:30.605964,0.271,000000005e0fc628
59.349538189,18.058252981,2019-11-08 18:07:31.613385,0.123,000000005e0fc628
59.349538189,18.058252981,2019-11-08 18:07:32.620738,0.306,000000005e0fc628
59.349538189,18.058252981,2019-11-08 18:07:33.628426,0.306,000000005e0fc628
59.349540583,18.05823627,2019-11-08 18:07:34.635596,0.215,000000005e0fc628
59.349545159,18.05823627,2019-11-08 18:07:35.642912,0.17,000000005e0fc628
59.349545159,18.05823627,2019-11-08 18:07:36.650487,0.17,000000005e0fc628
59.349537817,18.058230821,2019-11-08 18:07:37.658041,0.247,000000005e0fc628
59.349537817,18.058230821,2019-11-08 18:07:38.665207,0.279,000000005e0fc628
59.349537817,18.058230821,2019-11-08 18:07:39.672702,0.279,000000005e0fc628
59.349532869,18.058208661,2019-11-08 18:07:40.680252,0.271,000000005e0fc628
59.349532869,18.058208661,2019-11-08 18:07:41.687768,0.123,000000005e0fc628
59.349532869,18.058208661,2019-11-08 18:07:42.695026,0.123,000000005e0fc628
59.349532869,18.058208661,2019-11-08 18:07:43.702567,0.123,000000005e0fc628
59.349530475,18.058225372,2019-11-08 18:07:44.710092,0.247,000000005e0fc628
59.349530475,18.058225372,2019-11-08 18:07:45.717854,0.247,000000005e0fc628
59.349530475,18.058225372,2019-11-08 18:07:46.725560,0.17,000000005e0fc628
59.349530475,18.058225372,2019-11-08 18:07:47.732821,0.306,000000005e0fc628
59.349530475,18.058225372,2019-11-08 18:07:48.740240,0.306,000000005e0fc628
59.349530475,18.058225372,2019-11-08 18:07:49.748090,0.17,000000005e0fc628
59.349532869,18.058208661,2019-11-08 18:07:50.755293,0.271,000000005e0fc628
59.349532869,18.058208661,2019-11-08 18:07:51.762941,0.271,000000005e0fc628
59.349525527,18.058203212,2019-11-08 18:07:52.771522,0.247,000000005e0fc628
59.349527921,18.058186501,2019-11-08 18:07:53.778971,0.395,000000005e0fc628
59.349527921,18.058186501,2019-11-08 18:07:54.786215,0.395,000000005e0fc628
59.349520579,18.058181052,2019-11-08 18:07:55.793558,0.392,000000005e0fc628
59.349522972,18.058164341,2019-11-08 18:07:56.801050,0.515,000000005e0fc628
59.349522972,18.058164341,2019-11-08 18:07:57.808650,0.515,000000005e0fc628
59.349525366,18.058147629,2019-11-08 18:07:58.815972,0.247,000000005e0fc628
59.349525366,18.058147629,2019-11-08 18:07:59.823283,0.109,000000005e0fc628
59.349525366,18.058147629,2019-11-08 18:08:00.830802,0.109,000000005e0fc628
59.349522972,18.058164341,2019-11-08 18:08:01.835028,0.206,000000005e0fc628
59.34951563,18.058158892,2019-11-08 18:08:02.842218,0.109,000000005e0fc628
59.34951563,18.058158892,2019-11-08 18:08:03.849853,0.109,000000005e0fc628
59.349520207,18.058158892,2019-11-08 18:08:04.857476,0.17,000000005e0fc628
59.349527549,18.058164341,2019-11-08 18:08:05.864750,0.279,000000005e0fc628
59.349527549,18.058164341,2019-11-08 18:08:06.872084,0.279,000000005e0fc628
59.349520207,18.058158892,2019-11-08 18:08:07.879382,0.123,000000005e0fc628
59.34951563,18.058158892,2019-11-08 18:08:08.886384,0.157,000000005e0fc628
59.34951563,18.058158892,2019-11-08 18:08:09.893819,0.157,000000005e0fc628
59.349505894,18.058170155,2019-11-08 18:08:10.901378,0.468,000000005e0fc628
59.349505894,18.058170155,2019-11-08 18:08:11.908812,0.17,000000005e0fc628
59.349505894,18.058170155,2019-11-08 18:08:12.915956,0.17,000000005e0fc628
59.349496158,18.058181418,2019-11-08 18:08:13.923281,0.304,000000005e0fc628
59.349491582,18.058181418,2019-11-08 18:08:14.930718,0.304,000000005e0fc628
59.349491582,18.058181418,2019-11-08 18:08:15.938507,0.304,000000005e0fc628
59.349489188,18.058198129,2019-11-08 18:08:16.945818,0.306,000000005e0fc628
59.349481846,18.058192681,2019-11-08 18:08:17.953207,0.279,000000005e0fc628
59.349481846,18.058192681,2019-11-08 18:08:18.964380,0.279,000000005e0fc628
59.349467534,18.058203943,2019-11-08 18:08:19.971884,0.571,000000005e0fc628
59.349467534,18.058203943,2019-11-08 18:08:20.979560,0.468,000000005e0fc628
59.349467534,18.058203943,2019-11-08 18:08:21.988799,0.468,000000005e0fc628
59.34946514,18.058220655,2019-11-08 18:08:22.996831,0.17,000000005e0fc628